,Datum,Timestamp,Baden-Württemberg Faelle,Baden-Württemberg Faelle pro 100000,Baden-Württemberg Todesfaelle,Baden-Württemberg Todesfaelle pro 100000,Baden-Württemberg neue Faelle,Baden-Württemberg neue Faelle pro 100000,Baden-Württemberg Wachstumsrate (5d),Baden-Württemberg Verdopplungszeit (5d),Bayern Faelle,Bayern Faelle pro 100000,Bayern Todesfaelle,Bayern Todesfaelle pro 100000,Bayern neue Faelle,Bayern neue Faelle pro 100000,Bayern Wachstumsrate (5d),Bayern Verdopplungszeit (5d),Berlin Faelle,Berlin Faelle pro 100000,Berlin Todesfaelle,Berlin Todesfaelle pro 100000,Berlin neue Faelle,Berlin neue Faelle pro 100000,Berlin Wachstumsrate (5d),Berlin Verdopplungszeit (5d),Brandenburg Faelle,Brandenburg Faelle pro 100000,Brandenburg Todesfaelle,Brandenburg Todesfaelle pro 100000,Brandenburg neue Faelle,Brandenburg neue Faelle pro 100000,Brandenburg Wachstumsrate (5d),Brandenburg Verdopplungszeit (5d),Bremen Faelle,Bremen Faelle pro 100000,Bremen Todesfaelle,Bremen Todesfaelle pro 100000,Bremen neue Faelle,Bremen neue Faelle pro 100000,Bremen Wachstumsrate (5d),Bremen Verdopplungszeit (5d),Hamburg Faelle,Hamburg Faelle pro 100000,Hamburg Todesfaelle,Hamburg Todesfaelle pro 100000,Hamburg neue Faelle,Hamburg neue Faelle pro 100000,Hamburg Wachstumsrate (5d),Hamburg Verdopplungszeit (5d),Hessen Faelle,Hessen Faelle pro 100000,Hessen Todesfaelle,Hessen Todesfaelle pro 100000,Hessen neue Faelle,Hessen neue Faelle pro 100000,Hessen Wachstumsrate (5d),Hessen Verdopplungszeit (5d),Mecklenburg-Vorpommern Faelle,Mecklenburg-Vorpommern Faelle pro 100000,Mecklenburg-Vorpommern Todesfaelle,Mecklenburg-Vorpommern Todesfaelle pro 100000,Mecklenburg-Vorpommern neue Faelle,Mecklenburg-Vorpommern neue Faelle pro 100000,Mecklenburg-Vorpommern Wachstumsrate (5d),Mecklenburg-Vorpommern Verdopplungszeit (5d),Niedersachsen Faelle,Niedersachsen Faelle pro 100000,Niedersachsen Todesfaelle,Niedersachsen Todesfaelle pro 100000,Niedersachsen neue Faelle,Niedersachsen neue Faelle pro 100000,Niedersachsen Wachstumsrate (5d),Niedersachsen Verdopplungszeit (5d),Nordrhein-Westfalen Faelle,Nordrhein-Westfalen Faelle pro 100000,Nordrhein-Westfalen Todesfaelle,Nordrhein-Westfalen Todesfaelle pro 100000,Nordrhein-Westfalen neue Faelle,Nordrhein-Westfalen neue Faelle pro 100000,Nordrhein-Westfalen Wachstumsrate (5d),Nordrhein-Westfalen Verdopplungszeit (5d),Rheinland-Pfalz Faelle,Rheinland-Pfalz Faelle pro 100000,Rheinland-Pfalz Todesfaelle,Rheinland-Pfalz Todesfaelle pro 100000,Rheinland-Pfalz neue Faelle,Rheinland-Pfalz neue Faelle pro 100000,Rheinland-Pfalz Wachstumsrate (5d),Rheinland-Pfalz Verdopplungszeit (5d),Saarland Faelle,Saarland Faelle pro 100000,Saarland Todesfaelle,Saarland Todesfaelle pro 100000,Saarland neue Faelle,Saarland neue Faelle pro 100000,Saarland Wachstumsrate (5d),Saarland Verdopplungszeit (5d),Sachsen Faelle,Sachsen Faelle pro 100000,Sachsen Todesfaelle,Sachsen Todesfaelle pro 100000,Sachsen neue Faelle,Sachsen neue Faelle pro 100000,Sachsen Wachstumsrate (5d),Sachsen Verdopplungszeit (5d),Sachsen-Anhalt Faelle,Sachsen-Anhalt Faelle pro 100000,Sachsen-Anhalt Todesfaelle,Sachsen-Anhalt Todesfaelle pro 100000,Sachsen-Anhalt neue Faelle,Sachsen-Anhalt neue Faelle pro 100000,Sachsen-Anhalt Wachstumsrate (5d),Sachsen-Anhalt Verdopplungszeit (5d),Schleswig-Holstein Faelle,Schleswig-Holstein Faelle pro 100000,Schleswig-Holstein Todesfaelle,Schleswig-Holstein Todesfaelle pro 100000,Schleswig-Holstein neue Faelle,Schleswig-Holstein neue Faelle pro 100000,Schleswig-Holstein Wachstumsrate (5d),Schleswig-Holstein Verdopplungszeit (5d),Thüringen Faelle,Thüringen Faelle pro 100000,Thüringen Todesfaelle,Thüringen Todesfaelle pro 100000,Thüringen neue Faelle,Thüringen neue Faelle pro 100000,Thüringen Wachstumsrate (5d),Thüringen Verdopplungszeit (5d),Deutschland Faelle,Deutschland Faelle pro 100000,Deutschland Todesfaelle,Deutschland Todesfaelle pro 100000,Deutschland neue Faelle,Deutschland neue Faelle pro 100000,Deutschland Wachstumsrate (5d),Deutschland Verdopplungszeit (5d)
10,2020-03-14,2020-03-14,569.0,5.1402349132524385,0.0,0.0,115.0,1.038887548372637,1.3419117647058825,3.086525011217042,681.0,5.207727533530768,0.0,0.0,123.0,0.9406027703733986,1.1010362694300517,3.5183988224162404,216.0,5.9262088231372365,0.0,0.0,42.0,1.152318382276685,1.2537313432835822,1.8900231791634063,61.0,2.428424187582631,0.0,0.0,17.0,0.676773953916471,1.375,1.5634542469468033,50.0,7.3207942768958665,0.0,0.0,8.0,1.1713270843033385,1.2105263157894737,1.2066055844600478,158.0,8.581457859339043,0.0,0.0,59.0,3.204468441145592,1.6395348837209303,1.684637936156815,203.0,3.239805107369216,0.0,0.0,55.0,0.8777797088931373,1.372093023255814,1.4932958506001057,45.0,2.795595384161399,0.0,0.0,12.0,0.7454921024430398,1.4,2.2027605709764675,253.0,3.1694537815968236,0.0,0.0,23.0,0.2881321619633476,1.028708133971292,1.5740003297201812,1154.0,6.435189086097755,0.0,0.0,218.0,1.2156596367151737,1.2453531598513012,2.891318217837266,121.0,2.962169424340318,0.0,0.0,19.0,0.4651340418385623,1.2530120481927711,1.5200841312375082,40.0,4.038327768854195,0.0,0.0,0.0,0.0,1.096774193548387,1.5281828586683692,93.0,2.2805649032832043,0.0,0.0,10.0,0.24522203261109723,1.0253164556962024,1.7140739238736336,45.0,2.0377472296826413,0.0,0.0,3.0,0.13584981531217608,1.0714285714285714,1.4589119673139614,60.0,2.0713139587228553,0.0,0.0,12.0,0.4142627917445711,1.2439024390243902,1.5862928594342547,46.0,2.1463783365101285,0.0,0.0,17.0,0.7932267765363519,1.6296296296296298,1.1650697892657242,3795.0,4.571230999262785,0.0,0.0,733.0,0.882928148210704,1.2296296296296296,2.459094537541002
11,2020-03-15,2020-03-15,827.0,7.470956543514528,0.0,0.0,258.0,2.3307216302620897,1.6164383561643836,2.8721279297414295,886.0,6.775398817486432,0.0,0.0,205.0,1.5676712839556644,1.3458823529411765,3.3370566229589165,265.0,7.270580269126702,0.0,0.0,49.0,1.3443714459894658,1.2916666666666665,2.6505187695371037,84.0,3.344059536999033,0.0,0.0,23.0,0.9156353494164019,1.3636363636363635,2.155843054748171,53.0,7.760041933509618,0.0,0.0,3.0,0.439247656613752,1.065217391304348,3.260371946224596,162.0,8.79870995704383,0.0,0.0,4.0,0.2172520977047859,0.9432624113475178,2.296673152325588,286.0,4.564454486244314,0.0,0.0,83.0,1.3246493788750981,1.4180790960451979,1.6166065665999827,50.0,3.1062170935126656,0.0,0.0,5.0,0.31062170935126654,1.0571428571428572,2.4503330639124647,287.0,3.595388281890468,0.0,0.0,34.0,0.42593450029364427,1.1069767441860465,2.064433960162737,1407.0,7.846023435129585,0.0,0.0,253.0,1.4108343490318302,1.3776119402985074,2.6142085325270448,168.0,4.112764159414656,0.0,0.0,47.0,1.1505947350743384,1.375,1.4891265501751052,32.0,3.230662215083356,0.0,0.0,-8.0,-0.807665553770839,0.7352941176470589,2.5641924234971123,130.0,3.187886423944264,0.0,0.0,37.0,0.9073215206610598,1.3333333333333335,1.757110430263961,47.0,2.1283137732240918,0.0,0.0,2.0,0.09056654354145072,0.8888888888888888,2.4799360118287246,103.0,3.5557556291409016,0.0,0.0,43.0,1.4844416704180463,1.843137254901961,2.0764463080734124,51.0,2.3796803296090556,0.0,0.0,5.0,0.23330199309892702,1.0681818181818181,1.5583116653259401,4838.0,5.827566686280199,0.0,0.0,1043.0,1.2563356870174136,1.3335843373493974,2.542825720250183
12,2020-03-16,2020-03-16,1105.0,9.982354269145771,0.0,0.0,278.0,2.511397725631244,1.4033898305084744,2.9139572254637574,1067.0,8.15953785356436,0.0,0.0,181.0,1.384139036077928,1.2255244755244754,3.503655450816979,300.0,8.230845587690606,0.0,0.0,35.0,0.9602653185639041,0.967741935483871,3.486168994007605,94.0,3.7421618628322513,0.0,0.0,10.0,0.3981023258332182,0.9333333333333333,2.365026585837215,56.0,8.199289590123369,0.0,0.0,3.0,0.439247656613752,0.7142857142857142,6.875414169900206,260.0,14.121386350811084,0.0,0.0,98.0,5.322676393767255,1.593984962406015,2.6066336203467597,342.0,5.458193826208236,0.0,0.0,56.0,0.8937393399639216,1.1713147410358564,2.2087684863696935,51.0,3.168341435382919,0.0,0.0,1.0,0.06212434187025331,0.9189189189189189,3.451621742571182,391.0,4.89824675337691,0.0,0.0,104.0,1.3028584714864413,1.3277310924369747,2.84170673907182,1541.0,8.593263762284783,0.0,0.0,134.0,0.7472403271551986,1.1451787648970748,3.4307498442966238,325.0,7.956240189343829,0.0,0.0,157.0,3.843476029929173,2.097902097902098,1.6645569904089643,85.0,8.581446508815166,0.0,0.0,53.0,5.350784293731809,2.84,2.0482804556104766,140.0,3.4331084565553613,0.0,0.0,10.0,0.24522203261109723,1.0555555555555556,2.549597171738546,77.0,3.486811926345853,0.0,0.0,30.0,1.3584981531217608,1.55,3.138663479090374,123.0,4.246193615381854,0.0,0.0,20.0,0.6904379862409518,1.0212765957446808,1.9692116064173035,55.0,2.5663219240881974,0.0,0.0,4.0,0.1866415944791416,0.9574468085106382,2.0997578449218506,6012.0,7.241697171954641,0.0,0.0,1174.0,1.4141304856744425,1.2549407114624507,2.987687641274623
13,2020-03-17,2020-03-17,1479.0,13.360997252548955,2.0,0.018067609536915424,374.0,3.3786429834031844,1.2379227053140096,2.2908135033710457,1109.0,8.480719287350398,4.0,0.03058870797962272,42.0,0.32118143378603853,0.8687589158345221,3.802746736227383,345.0,9.465472425844197,0.0,0.0,45.0,1.234626838153591,0.9904761904761905,4.083383841557188,73.0,2.906146978582493,0.0,0.0,-21.0,-0.8360148842497582,0.6142857142857142,4.796997322521727,57.0,8.345705475661287,0.0,0.0,1.0,0.14641588553791732,0.5428571428571428,9.572639879060482,310.0,16.837037572120906,0.0,0.0,50.0,2.7156512213098236,1.0471698113207548,2.492446245865837,373.0,5.9529423894025495,0.0,0.0,31.0,0.49474856319431376,0.9319727891156463,2.924255768252189,45.0,2.795595384161399,0.0,0.0,-6.0,-0.3727460512215199,0.6470588235294118,9.298085658537374,325.0,4.071432723395129,0.0,0.0,-66.0,-0.8268140299817801,0.620253164556962,6.1514123277340875,2105.0,11.738364840758903,6.0,0.0334585221114268,564.0,3.1451010784741196,1.3405865657521285,3.6288377808725576,442.0,10.820486657507606,0.0,0.0,117.0,2.8642464681637785,1.3,1.7679129479866909,75.0,7.571864566601616,0.0,0.0,-10.0,-1.0095819422135488,0.8591549295774648,3.446797266386239,182.0,4.46304099352197,0.0,0.0,42.0,1.0299325369666084,1.2017543859649122,3.501848575350473,58.0,2.6264297627020707,0.0,0.0,-19.0,-0.8603821636437818,0.5,5.8607695263387996,127.0,4.384281212630044,0.0,0.0,4.0,0.13808759724819036,1.0,2.6020875162274675,51.0,2.3796803296090556,0.0,0.0,-4.0,-0.1866415944791416,0.8222222222222223,5.3002977756255385,7156.0,8.619691444196176,12.0,0.014454485373162957,1144.0,1.3779942722415353,1.0769403824521935,3.212228741370038
14,2020-03-18,2020-03-18,1609.0,14.535391872448459,2.0,0.018067609536915424,130.0,1.1743946198995026,1.1268292682926828,2.6055302582406688,1243.0,9.50544100466776,4.0,0.03058870797962272,134.0,1.024721717317361,1.1247947454844007,4.854180543602268,391.0,10.727535415956757,0.0,0.0,46.0,1.2620629901125597,1.0432692307692306,4.7781080260208,92.0,3.6625413976656076,0.0,0.0,19.0,0.7563944190831146,1.1162790697674418,10.171321952876132,69.0,10.102696102116296,0.0,0.0,12.0,1.756990626455008,1.4210526315789476,9.668317980547457,358.0,19.44406274457834,0.0,0.0,48.0,2.6070251724574307,1.1666666666666667,3.0336636031578155,432.0,6.894560622578824,0.0,0.0,59.0,0.9416182331762746,1.0364963503649636,3.902799022560906,56.0,3.4789631447341853,0.0,0.0,11.0,0.6833677605727865,1.0454545454545452,20.876802405029252,478.0,5.988137974716529,0.0,0.0,153.0,1.9167052513213994,1.2653061224489794,4.962445582102496,2372.0,13.227269074717396,6.0,0.0334585221114268,267.0,1.4889042339584928,1.013408609738885,3.759229675462369,474.0,11.603870306919923,0.0,0.0,32.0,0.7833836494123154,0.9538461538461539,1.8742929839569038,88.0,8.88432109147923,0.0,0.0,13.0,1.3124565248776134,0.7868852459016393,2.854023215750781,198.0,4.855396245699725,0.0,0.0,16.0,0.3923552521777556,0.8394160583941607,3.7511875626152613,105.0,4.7547435359261625,0.0,0.0,47.0,2.1283137732240918,2.032258064516129,3.638775832392802,159.0,5.488981990615566,0.0,0.0,32.0,1.104700777985523,1.15625,3.211129642915396,74.0,3.45286949786412,0.0,0.0,23.0,1.0731891682550643,1.2162162162162162,7.289783674902241,8198.0,9.874822590765826,12.0,0.014454485373162957,1042.0,1.25513114656965,1.0729057865051181,3.5879757586260577
15,2020-03-19,2020-03-19,2155.0,19.46784927602637,6.0,0.054202828610746275,546.0,4.932457403577911,1.373160173160173,3.02519208196382,1692.0,12.93902347538041,8.0,0.06117741595924544,449.0,3.43358247071265,1.475912408759124,4.791640199476007,573.0,15.720915072489058,0.0,0.0,182.0,4.993379656532301,1.6451612903225807,3.8353975248984566,134.0,5.334571166165124,0.0,0.0,42.0,1.6720297684995165,1.5208333333333333,7.595802209171615,80.0,11.713270843033385,0.0,0.0,11.0,1.6105747409170905,1.111111111111111,6.715083243705888,432.0,23.46322655211688,0.0,0.0,74.0,4.019163807538539,1.057915057915058,3.038107317869493,682.0,10.884468390274902,0.0,0.0,250.0,3.989907767696079,1.6866197183098592,3.5154968017341024,98.0,6.088185503284825,0.0,0.0,42.0,2.609222358550639,2.3043478260869565,4.81547836042931,669.0,8.38088766754259,0.0,0.0,191.0,2.3927496928260608,1.6774193548387097,3.6606531233886916,3033.0,16.91328292732625,6.0,0.0334585221114268,661.0,3.686013852608853,1.3084958217270195,3.5230079888484176,637.0,15.594230771113905,0.0,0.0,163.0,3.990360464193982,1.3870967741935483,2.2778464116330612,99.0,9.994861227914134,0.0,0.0,11.0,1.1105401364349037,1.2291666666666667,3.022285830829627,275.0,6.743605896805174,0.0,0.0,77.0,1.8882096511054487,1.5826086956521739,3.7566959264821818,140.0,6.33965804790155,0.0,0.0,35.0,1.5849145119753876,1.507936507936508,2.780212543165733,202.0,6.973423661033613,0.0,0.0,43.0,1.4844416704180463,1.2792792792792793,4.321912757648524,98.0,4.57271906473897,0.0,0.0,24.0,1.1198495668748498,1.1555555555555557,4.324020181955072,10999.0,13.248740384951613,20.0,0.024090808955271593,2801.0,3.373917794185787,1.4026479750778815,3.549615727446428
16,2020-03-20,2020-03-20,2746.0,24.806827894184877,10.0,0.09033804768457712,591.0,5.3389786181585075,1.2099621689785625,3.1549360464294773,2401.0,18.36087196476854,12.0,0.09176612393886815,709.0,5.421848489388127,1.4985163204747776,3.390266464903137,731.0,20.05582708200611,0.0,0.0,158.0,4.334912009517053,1.3053221288515406,3.0286908863973867,192.0,7.64356465599779,0.0,0.0,58.0,2.3089934898326656,1.4794520547945207,3.4048210357001447,121.0,17.716322150087997,0.0,0.0,41.0,6.00305130705461,2.2666666666666666,3.6872412488982333,586.0,31.827432313751135,0.0,0.0,154.0,8.364205761634258,1.5474452554744527,3.541651905845206,813.0,12.975180060547649,1.0,0.015959631070784314,131.0,2.090711670272745,1.1002087682672235,2.968139289019118,131.0,8.138288785003184,0.0,0.0,33.0,2.0501032817183593,1.5283018867924527,2.6008803007560375,803.0,10.059570698111658,0.0,0.0,134.0,1.6786830305690688,1.2403846153846154,3.2071540028440477,3497.0,19.500741970609923,6.0,0.0334585221114268,464.0,2.5874590432836726,1.1122937732836615,3.458499744286418,801.0,19.60907197435202,1.0,0.024480739044134857,164.0,4.014841203238117,1.2267441860465116,3.1949167067792366,146.0,14.739896356317812,0.0,0.0,47.0,4.745035128403679,1.9322033898305084,5.098385650990898,394.0,9.66174808487723,0.0,0.0,119.0,2.918142188072057,1.4505494505494505,2.7924920718687396,180.0,8.150988918730565,0.0,0.0,40.0,1.8113308708290143,1.4000000000000001,2.6871353729129557,266.0,9.182825217004659,1.0,0.03452189931204759,64.0,2.209401555971046,1.147887323943662,3.454156675488588,149.0,6.952399394348025,0.0,0.0,51.0,2.3796803296090556,1.8846153846153846,2.6192394923408937,13957.0,16.811771029436283,31.0,0.03734075388067097,2958.0,3.5630306444846687,1.265824541921155,3.2783757387566834
17,2020-03-21,2020-03-21,3668.0,33.13599589070289,16.0,0.1445408762953234,922.0,8.329167996518011,1.3355914538822304,2.9481910214068785,2960.0,22.635643904920812,19.0,0.1452963629032079,559.0,4.274771940152275,1.2495049504950495,2.6437648093865813,866.0,23.759707596466885,1.0,0.027436151958968688,135.0,3.703880514460773,1.2145922746781115,2.8103749067063135,254.0,10.111799076163743,,,62.0,2.468234420165953,1.4814814814814814,2.1463276932071604,142.0,20.79105574638426,,,21.0,3.0747335962962636,1.2647058823529411,2.903555789010406,587.0,31.881745338177332,,,1.0,0.054313024426196475,0.7712264150943398,3.9167676644425646,1080.0,17.23640155644706,2.0,0.03191926214156863,267.0,4.261221495899412,1.400379506641366,2.5126943874362264,165.0,10.250516408591796,,,34.0,2.1122276235886126,1.4074074074074074,2.0100476997075645,1023.0,12.815617464717592,,,220.0,2.756046766605934,1.2248062015503876,2.4648886362996514,3542.0,19.751680886445623,6.0,0.0334585221114268,45.0,0.250938915835701,0.9574162679425837,4.850832546059726,938.0,22.962933223398498,1.0,0.024480739044134857,137.0,3.3538612490464756,0.9684044233807267,3.4153025387317277,187.0,18.87918231939336,,,41.0,4.13928596307555,0.894736842105263,2.9704048357281545,567.0,13.904089249049212,,,173.0,4.242341164171982,1.6174242424242427,2.341089332512898,188.0,8.513255092896367,1.0,0.04528327177072536,8.0,0.36226617416580287,0.8345864661654134,2.397608170046265,308.0,10.632744988110657,1.0,0.03452189931204759,42.0,1.4499197711059988,1.1349693251533741,3.031586229100827,187.0,8.72549454189987,,,38.0,1.7730951475518455,1.3469387755102038,2.1014348344315708,16662.0,20.070052940636764,47.0,0.05661340104488825,2705.0,3.2582819112004833,1.1678912161421209,3.118842639504137
18,2020-03-22,2020-03-22,3807.0,34.39169475351851,21.0,0.18970990013761196,139.0,1.255698862815622,0.908310573546625,3.0747600946155647,3650.0,27.91219603140573,21.0,0.16059071689301926,690.0,5.276552126484919,1.3423137876386686,2.554273235082133,1024.0,28.094619605983937,1.0,0.027436151958968688,158.0,4.334912009517053,1.1996466431095407,2.96403235418414,274.0,10.90800372783018,,,20.0,0.7962046516664364,1.25625,2.456075695726823,165.0,24.158621113756357,,,23.0,3.3675653673720984,1.2558139534883723,2.99095427201591,872.0,47.360957299643324,,,285.0,15.479211961465996,1.7186544342507644,3.32108262498122,1175.0,18.75256650817157,2.0,0.03191926214156863,95.0,1.51616495172451,1.0867208672086721,2.81666120156836,172.0,10.68538680168357,,,7.0,0.43487039309177317,1.1140350877192982,2.5066224652004307,1306.0,16.360895805397043,1.0,0.012527485302754243,283.0,3.545278340679451,1.5522151898734176,2.8466729759856397,3545.0,19.768410147501335,6.0,0.0334585221114268,3.0,0.0167292610557134,0.719640179910045,7.229706938984824,1053.0,25.778218213474005,2.0,0.048961478088269714,115.0,2.815284990075509,0.9967373572593802,3.4948080326079327,187.0,18.87918231939336,,,0.0,0.0,1.0980392156862746,3.2336678923044526,606.0,14.860455176232492,,,39.0,0.9563659271832792,0.9929742388758781,2.3410695957933148,211.0,9.554770343623051,,,23.0,1.0415152507266832,1.3783783783783785,4.100018849973883,347.0,11.979099061280513,1.0,0.03452189931204759,39.0,1.346354073169856,1.1891891891891893,3.4960232792441057,216.0,10.078646101873648,,,29.0,1.3531515599737767,1.25,2.485674505521608,18610.0,22.416497732880217,55.0,0.06624972462699688,1948.0,2.3464447922434535,1.075492957746479,3.3730708789943686
19,2020-03-23,2020-03-23,3811.0,34.42782997259234,21.0,0.18970990013761196,4.0,0.03613521907383085,0.9458762886597937,4.725258149250616,4892.0,37.409989859078586,26.0,0.19882660186754766,1242.0,9.497793827672854,1.4360487996851632,2.726540974853703,1077.0,29.548735659809278,1.0,0.027436151958968688,53.0,1.4541160538253404,1.0103092783505152,4.334455581229866,288.0,11.465346983996685,,,14.0,0.5573432561665055,0.9751243781094527,3.6754690173312348,170.0,24.890700541445945,,,5.0,0.7320794276895866,0.9351851851851851,3.8133231004594554,943.0,51.21718203390328,,,71.0,3.85622473425995,1.0409252669039146,3.5387201966865742,1347.0,21.497623052346473,3.0,0.047878893212352946,172.0,2.745056544174902,1.1408977556109725,4.0077816233880865,172.0,10.68538680168357,,,0.0,0.0,0.9133858267716536,4.960436613473567,1483.0,18.578260703984544,4.0,0.05010994121101697,177.0,2.217364898587501,1.0244648318042815,3.334929689040046,5615.0,31.311600275943583,28.0,0.1561397698533251,2070.0,11.543190128442246,2.252083333333333,5.56560803097319,1177.0,28.81382985494673,2.0,0.048961478088269714,124.0,3.0356116414727223,1.1505728314238952,4.616529393081961,200.0,20.191638844270976,,,13.0,1.3124565248776134,1.0,4.190993567652435,653.0,16.01299872950465,,,47.0,1.152543553272157,1.0731132075471699,3.2088050532541224,212.0,9.600053615393776,,,1.0,0.04528327177072536,0.6993464052287581,7.010061458926521,383.0,13.221887436514226,1.0,0.03452189931204759,36.0,1.2427883752337132,1.018181818181818,4.4853355233391925,249.0,11.618439256326566,,,33.0,1.5397931544529184,1.0606060606060606,3.099522739090621,22672.0,27.30934103169588,86.0,0.10359047850766785,4062.0,4.892843298815661,1.2636633490483673,3.9965345202818687
20,2020-03-24,2020-03-24,5348.0,48.31278790171184,30.0,0.27101414305373134,1537.0,13.884957929119503,1.4500454132606722,5.054304332675945,5754.0,44.00185642868728,30.0,0.2294153098471704,862.0,6.591866569608696,1.113181693614689,3.0800629756059883,1220.0,33.4721053899418,1.0,0.027436151958968688,143.0,3.9233697301325225,0.9431486880466473,5.578940637548911,343.0,13.654909776079384,,,55.0,2.1895627920827003,1.0663265306122447,5.38954311912089,183.0,26.79410705343887,,,13.0,1.903406511992925,1.0198019801980198,6.880811211260752,1043.0,56.648484476522924,,,100.0,5.431302442619647,1.0444444444444445,4.2599771281268985,1620.0,25.85460233467059,4.0,0.06383852428313726,273.0,4.356979282324118,1.025136612021858,4.332658673879893,199.0,12.362744032180409,,,27.0,1.6773572304968394,0.8706896551724138,7.896737425296732,1764.0,22.098484074058486,6.0,0.07516491181652546,281.0,3.5202233700739427,1.0895522388059702,3.563195299786558,6318.0,35.23182378333242,33.0,0.18402187161284742,703.0,3.9202235073888403,1.0129509713228493,4.2168789906039,1370.0,33.53861249046476,5.0,0.12240369522067429,193.0,4.724782635518028,1.042674253200569,5.330325655624866,337.0,34.022911452596595,1.0,0.10095819422135488,137.0,13.83127260832562,2.125,3.9832350822772824,811.0,19.887506844759987,1.0,0.024522203261109723,158.0,3.874508115255336,1.178021978021978,4.373024545632003,321.0,14.535930238402841,,,109.0,4.935876623009064,1.6915887850467293,5.427454411367381,478.0,16.50146787115875,2.0,0.06904379862409518,95.0,3.279580434644521,1.2321428571428572,4.986081904011951,327.0,15.257950348669828,1.0,0.0466603986197854,78.0,3.6395110923432616,1.3085714285714285,3.729862358175272,27436.0,33.047771724841574,114.0,0.13731761104504808,4764.0,5.738430693145694,1.135622495509189,4.176215139005227
21,2020-03-25,2020-03-25,6069.0,54.82616113976985,37.0,0.3342507764329353,721.0,6.51337323805801,1.0407140620106483,5.145951380049175,6558.0,50.15018673259145,37.0,0.28294554881151013,804.0,6.148330303904166,1.0233874938453964,3.3875497013788642,1428.0,39.17882499740728,2.0,0.054872303917937376,208.0,5.706719607465487,1.0772797527047913,5.896992985983546,429.0,17.07858977824506,1.0,0.03981023258332182,86.0,3.4236800021656766,1.1339712918660287,5.445641381575958,200.0,29.283177107583466,,,17.0,2.4890700541445945,0.7669902912621359,8.790468734139546,1262.0,68.54303682585996,,,219.0,11.894552349337028,1.106382978723404,4.053673726727888,1754.0,27.993192898155687,4.0,0.06383852428313726,134.0,2.1385905634850984,1.0031982942430704,5.368931707624001,218.0,13.543106527715222,,,19.0,1.1803624955348129,0.8613861386138614,9.861115197286926,2140.0,26.80881854789408,7.0,0.0876923971192797,376.0,4.710334473835595,1.2210045662100455,3.9012135246775377,7197.0,40.13349727265645,43.0,0.2397860751318921,879.0,4.901673489324026,1.126331811263318,3.4730118652009425,1591.0,38.94885581921856,5.0,0.12240369522067429,221.0,5.410243328753803,1.077762619372442,5.251498235543689,403.0,40.68615227120602,2.0,0.20191638844270976,66.0,6.663240818609422,1.0798319327731092,3.2624368201751026,959.0,23.516792927404225,6.0,0.14713321956665834,148.0,3.629286082644239,1.0541044776119404,5.16329359834273,375.0,16.98122691402201,1.0,0.04528327177072536,54.0,2.4452966756191694,1.0773480662983426,3.849639004555856,577.0,19.91913590305146,3.0,0.10356569793614277,99.0,3.4176680318927115,1.1268115942028984,4.398781396159379,394.0,18.38419705619545,1.0,0.0466603986197854,67.0,3.126246707525622,1.069868995633188,3.6382501783534873,31554.0,38.008069288731996,149.0,0.1794765267167734,4118.0,4.960297563890421,1.0705724888970007,4.162305322530061
22,2020-03-26,2020-03-26,7283.0,65.79320012867751,56.0,0.5058930670336319,1214.0,10.967038988907662,1.0878724044538068,3.9322925895155523,7993.0,61.1238857202811,47.0,0.35941731876056693,1435.0,10.97369898768965,1.2107288910271832,3.725070781054024,1656.0,45.43426764405215,4.0,0.10974460783587475,228.0,6.255442646644861,1.133428981348637,5.574286258569105,477.0,18.98948094224451,1.0,0.03981023258332182,48.0,1.9108911639994475,0.9409282700421941,4.598683085441662,211.0,30.893751848500553,1.0,0.14641588553791732,11.0,1.6105747409170905,0.8734177215189873,10.593004860102623,1265.0,68.70597589913854,,,3.0,0.16293907327858942,1.002958579881657,6.694081501622435,2157.0,34.42492421968177,6.0,0.09575778642470589,403.0,6.431731321526079,1.144527098831031,4.686848814357588,244.0,15.158339416341809,,,26.0,1.615232888626586,0.9080459770114944,7.40266582888637,2347.0,29.40200800556421,8.0,0.10021988242203395,207.0,2.5931894576701287,0.9902767389678385,4.5036563387780735,7924.0,44.187554868491,53.0,0.29555027865093675,727.0,4.054057595834547,1.1843243243243242,3.7327414721754213,1816.0,44.457022104148905,6.0,0.14688443426480915,225.0,5.5081662849303425,1.111392405063291,4.981724428142428,433.0,43.714898097846664,2.0,0.20191638844270976,30.0,3.0287458266406464,0.9571984435797666,2.9125331221662694,1141.0,27.979833920926193,7.0,0.17165542282776805,182.0,4.46304099352197,1.015929203539823,4.201211108729616,418.0,18.9284076001632,1.0,0.04528327177072536,43.0,1.9471806861411904,1.1794871794871795,3.577374400849542,675.0,23.30228203563212,3.0,0.10356569793614277,98.0,3.3831461325806638,1.180064308681672,3.982269969790285,468.0,21.837066554059568,3.0,0.13998119585935623,74.0,3.45286949786412,1.146938775510204,3.4566142609133834,36508.0,43.97536266695277,198.0,0.2384990086571888,4954.0,5.9672933782207735,1.127805876001591,4.1302168125570144
